,id,ans
5371,15916,1
5372,15917,0
5373,15918,0
5374,15919,1
5375,15920,0
5376,15921,0
5377,15922,1
5378,15923,1
5379,15924,0
5380,15925,1
5381,15926,1
5382,15927,0
5383,15928,1
5384,15929,1
5385,15930,0
5386,15931,1
5387,15932,0
5388,15933,0
5389,15934,0
5390,15935,0
5391,15936,0
5392,15937,1
5393,15938,0
5394,15939,1
5395,15940,0
5396,15941,0
5397,15942,1
5398,15943,1
5399,15944,0
5400,15945,1
5401,15946,0
5402,15947,1
5403,15948,1
5404,15949,0
5405,15950,0
5406,15951,0
5407,15952,1
5408,15953,0
5409,15954,1
5410,15955,0
5411,15956,0
5412,15957,0
5413,15958,0
5414,15959,0
5415,15960,1
5416,15961,1
5417,15962,0
5418,15963,0
5419,15964,0
5420,15965,0
5421,15966,1
5422,15967,0
5423,15968,1
5424,15969,1
5425,15970,0
5426,15971,1
5427,15972,1
5428,15973,0
5429,15974,0
5430,15975,1
5431,15976,0
5432,15977,1
5433,15978,0
5434,15979,0
5435,15980,0
5436,15981,0
5437,15982,0
5438,15983,0
5439,15984,1
5440,15985,0
5441,15986,1
5442,15987,1
5443,15988,0
5444,15989,1
5445,15990,0
5446,15991,0
5447,15992,0
5448,15993,0
5449,15994,1
5450,15995,0
5451,15996,1
5452,15997,0
5453,15998,0
5454,15999,0
5455,16000,1
5456,16001,0
5457,16002,1
5458,16003,0
5459,16004,0
5460,16005,1
5461,16006,1
5462,16007,1
5463,16008,1
5464,16009,0
5465,16010,1
5466,16011,0
5467,16012,1
5468,16013,1
5469,16014,1
5470,16015,0
5471,16016,0
5472,16017,1
5473,16018,0
5474,16019,0
5475,16020,0
5476,16021,1
5477,16022,1
5478,16023,0
5479,16024,1
5480,16025,0
5481,16026,1
5482,16027,0
5483,16028,1
5484,16029,1
5485,16030,1
5486,16031,0
5487,16032,1
5488,16033,0
5489,16034,1
5490,16035,0
5491,16036,0
5492,16037,1
5493,16038,1
5494,16039,0
5495,16040,1
5496,16041,0
5497,16042,1
5498,16043,1
5499,16044,1
5500,16045,1
5501,16046,0
5502,16047,1
5503,16048,0
5504,16049,0
5505,16050,0
5506,16051,1
5507,16052,1
5508,16053,1
5509,16054,1
5510,16055,0
5511,16056,0
5512,16057,1
5513,16058,1
5514,16059,1
5515,16060,1
5516,16061,0
5517,16062,0
5518,16063,0
5519,16064,1
5520,16065,1
5521,16066,1
5522,16067,1
5523,16068,0
5524,16069,1
5525,16070,1
5526,16071,0
5527,16072,0
5528,16073,0
5529,16074,0
5530,16075,1
5531,16076,1
5532,16077,1
5533,16078,0
5534,16079,0
5535,16080,1
5536,16081,0
5537,16082,1
5538,16083,1
5539,16084,0
5540,16085,1
5541,16086,0
5542,16087,1
5543,16088,1
5544,16089,1
5545,16090,1
5546,16091,0
5547,16092,0
5548,16093,0
5549,16094,0
5550,16095,1
5551,16096,0
5552,16097,1
5553,16098,0
5554,16099,1
5555,16100,0
5556,16101,0
5557,16102,0
5558,16103,1
5559,16104,0
5560,16105,0
5561,16106,0
5562,16107,1
5563,16108,1
5564,16109,1
5565,16110,0
5566,16111,1
5567,16112,0
5568,16113,1
5569,16114,0
5570,16115,0
5571,16116,0
5572,16117,1
5573,16118,0
5574,16119,1
5575,16120,1
5576,16121,1
5577,16122,1
5578,16123,1
5579,16124,0
5580,16125,0
5581,16126,1
5582,16127,0
5583,16128,1
5584,16129,1
5585,16130,1
5586,16131,0
5587,16132,1
5588,16133,0
5589,16134,1
5590,16135,0
5591,16136,0
5592,16137,1
5593,16138,0
5594,16139,0
5595,16140,1
5596,16141,0
5597,16142,1
5598,16143,0
5599,16144,1
5600,16145,1
5601,16146,0
5602,16147,0
5603,16148,1
5604,16149,1
5605,16150,0
5606,16151,0
5607,16152,0
5608,16153,1
5609,16154,1
5610,16155,1
5611,16156,0
5612,16157,1
5613,16158,1
5614,16159,1
5615,16160,1
5616,16161,0
5617,16162,0
5618,16163,0
5619,16164,0
5620,16165,0
5621,16166,0
5622,16167,0
5623,16168,0
5624,16169,0
5625,16170,1
5626,16171,1
5627,16172,0
5628,16173,1
5629,16174,1
5630,16175,1
5631,16176,1
5632,16177,0
5633,16178,1
5634,16179,0
5635,16180,1
5636,16181,1
5637,16182,1
5638,16183,0
5639,16184,0
5640,16185,0
5641,16186,1
5642,16187,1
5643,16188,1
5644,16189,1
5645,16190,0
5646,16191,0
5647,16192,1
5648,16193,0
5649,16194,0
5650,16195,1
5651,16196,0
5652,16197,0
5653,16198,0
5654,16199,0
5655,16200,0
5656,16201,0
5657,16202,0
5658,16203,1
5659,16204,1
5660,16205,1
5661,16206,0
5662,16207,1
5663,16208,0
5664,16209,0
5665,16210,0
5666,16211,0
5667,16212,0
5668,16213,0
5669,16214,0
5670,16215,1
5671,16216,0
5672,16217,0
5673,16218,0
5674,16219,0
5675,16220,1
5676,16221,0
5677,16222,1
5678,16223,0
5679,16224,0
5680,16225,0
5681,16226,1
5682,16227,1
5683,16228,0
5684,16229,1
5685,16230,0
5686,16231,1
5687,16232,1
5688,16233,0
5689,16234,1
5690,16235,1
5691,16236,0
5692,16237,0
5693,16238,0
5694,16239,0
5695,16240,1
5696,16241,1
5697,16242,1
5698,16243,0
5699,16244,0
5700,16245,1
5701,16246,0
5702,16247,1
5703,16248,0
5704,16249,0
5705,16250,0
5706,16251,0
5707,16252,1
5708,16253,0
5709,16254,1
5710,16255,1
5711,16256,0
5712,16257,1
5713,16258,1
5714,16259,0
5715,16260,1
5716,16261,1
5717,16262,1
5718,16263,0
5719,16264,1
5720,16265,0
5721,16266,0
5722,16267,1
5723,16268,1
5724,16269,1
5725,16270,0
5726,16271,1
5727,16272,0
5728,16273,0
5729,16274,0
5730,16275,0
5731,16276,0
5732,16277,1
5733,16278,1
5734,16279,0
5735,16280,0
5736,16281,0
5737,16282,1
5738,16283,1
5739,16284,1
5740,16285,0
5741,16286,0
5742,16287,1
5743,16288,1
5744,16289,1
5745,16290,0
5746,16291,0
5747,16292,0
5748,16293,1
5749,16294,0
5750,16295,0
5751,16296,1
5752,16297,0
5753,16298,1
5754,16299,0
5755,16300,1
5756,16301,0
5757,16302,0
5758,16303,0
5759,16304,1
5760,16305,1
5761,16306,1
5762,16307,0
5763,16308,0
5764,16309,0
5765,16310,1
5766,16311,1
5767,16312,1
5768,16313,0
5769,16314,0
5770,16315,0
5771,16316,1
5772,16317,0
5773,16318,0
5774,16319,1
5775,16320,0
5776,16321,1
5777,16322,0
5778,16323,1
5779,16324,1
5780,16325,0
5781,16326,1
5782,16327,1
5783,16328,0
5784,16329,1
5785,16330,1
5786,16331,1
5787,16332,1
5788,16333,1
5789,16334,0
5790,16335,1
5791,16336,1
5792,16337,1
5793,16338,1
5794,16339,0
5795,16340,1
5796,16341,0
5797,16342,1
5798,16343,0
5799,16344,0
5800,16345,0
5801,16346,0
5802,16347,0
5803,16348,1
5804,16349,0
5805,16350,0
5806,16351,1
5807,16352,1
5808,16353,0
5809,16354,0
5810,16355,1
5811,16356,0
5812,16357,0
5813,16358,0
5814,16359,0
5815,16360,1
5816,16361,1
5817,16362,1
5818,16363,0
5819,16364,0
5820,16365,0
5821,16366,1
5822,16367,0
5823,16368,1
5824,16369,1
5825,16370,0
5826,16371,1
5827,16372,0
5828,16373,1
5829,16374,1
5830,16375,0
5831,16376,0
5832,16377,1
5833,16378,0
5834,16379,0
5835,16380,0
5836,16381,0
5837,16382,1
5838,16383,1
5839,16384,0
5840,16385,1
5841,16386,1
5842,16387,1
5843,16388,1
5844,16389,1
5845,16390,0
5846,16391,1
5847,16392,0
5848,16393,0
5849,16394,1
5850,16395,0
5851,16396,1
5852,16397,0
5853,16398,1
5854,16399,0
5855,16400,0
5856,16401,0
5857,16402,1
5858,16403,0
5859,16404,1
5860,16405,0
5861,16406,1
5862,16407,1
5863,16408,0
5864,16409,0
5865,16410,0
5866,16411,1
5867,16412,0
5868,16413,0
5869,16414,1
5870,16415,0
5871,16416,1
5872,16417,1
5873,16418,1
5874,16419,1
5875,16420,1
5876,16421,0
5877,16422,0
5878,16423,0
5879,16424,0
5880,16425,0
5881,16426,0
5882,16427,1
5883,16428,0
5884,16429,0
5885,16430,1
5886,16431,1
5887,16432,1
5888,16433,0
5889,16434,1
5890,16435,1
5891,16436,1
5892,16437,0
5893,16438,1
5894,16439,1
5895,16440,0
5896,16441,1
5897,16442,1
5898,16443,0
5899,16444,1
5900,16445,1
5901,16446,0
5902,16447,0
5903,16448,1
5904,16449,0
5905,16450,1
5906,16451,0
5907,16452,1
5908,16453,0
5909,16454,1
5910,16455,0
5911,16456,1
5912,16457,1
5913,16458,0
5914,16459,0
5915,16460,1
5916,16461,0
5917,16462,1
5918,16463,0
5919,16464,1
5920,16465,0
5921,16466,1
5922,16467,1
5923,16468,1
5924,16469,1
5925,16470,1
5926,16471,0
5927,16472,1
5928,16473,1
5929,16474,0
5930,16475,0
5931,16476,1
5932,16477,0
5933,16478,1
5934,16479,0
5935,16480,0
5936,16481,1
5937,16482,0
5938,16483,1
5939,16484,1
5940,16485,1
5941,16486,1
5942,16487,0
5943,16488,1
5944,16489,0
5945,16490,1
5946,16491,0
5947,16492,1
5948,16493,0
5949,16494,1
5950,16495,0
5951,16496,0
5952,16497,0
5953,16498,0
5954,16499,0
5955,16500,1
5956,16501,1
5957,16502,0
5958,16503,0
5959,16504,1
5960,16505,0
5961,16506,0
5962,16507,1
5963,16508,0
5964,16509,1
5965,16510,0
5966,16511,1
5967,16512,0
5968,16513,1
5969,16514,0
5970,16515,0
5971,16516,0
5972,16517,0
5973,16518,1
5974,16519,0
5975,16520,1
5976,16521,1
5977,16522,1
5978,16523,0
5979,16524,0
5980,16525,1
5981,16526,1
5982,16527,0
5983,16528,1
5984,16529,1
5985,16530,0
5986,16531,1
5987,16532,0
5988,16533,0
5989,16534,1
5990,16535,0
5991,16536,0
5992,16537,1
5993,16538,0
5994,16539,1
5995,16540,1
5996,16541,1
5997,16542,0
5998,16543,0
5999,16544,1
6000,16545,0
6001,16546,0
6002,16547,0
6003,16548,0
6004,16549,1
6005,16550,1
6006,16551,0
6007,16552,0
6008,16553,1
6009,16554,1
6010,16555,0
6011,16556,0
6012,16557,1
6013,16558,0
6014,16559,0
6015,16560,1
6016,16561,0
6017,16562,1
6018,16563,1
6019,16564,0
6020,16565,0
6021,16566,1
6022,16567,1
6023,16568,1
6024,16569,1
6025,16570,1
6026,16571,1
6027,16572,0
6028,16573,0
6029,16574,0
6030,16575,0
6031,16576,0
6032,16577,1
6033,16578,0
6034,16579,0
6035,16580,0
6036,16581,1
6037,16582,1
6038,16583,0
6039,16584,1
6040,16585,1
6041,16586,0
6042,16587,0
6043,16588,0
6044,16589,1
6045,16590,1
6046,16591,0
6047,16592,0
6048,16593,1
6049,16594,0
6050,16595,1
6051,16596,1
6052,16597,0
6053,16598,1
6054,16599,1
6055,16600,1
6056,16601,0
6057,16602,0
6058,16603,1
6059,16604,0
6060,16605,1
6061,16606,1
6062,16607,0
6063,16608,1
6064,16609,1
6065,16610,0
6066,16611,0
6067,16612,1
6068,16613,1
6069,16614,0
6070,16615,0
6071,16616,1
6072,16617,1
6073,16618,0
6074,16619,1
6075,16620,1
6076,16621,0
6077,16622,0
6078,16623,0
6079,16624,0
6080,16625,1
6081,16626,1
6082,16627,0
6083,16628,1
6084,16629,0
6085,16630,0
6086,16631,0
6087,16632,0
6088,16633,1
6089,16634,1
6090,16635,1
6091,16636,0
6092,16637,0
6093,16638,0
6094,16639,1
6095,16640,1
6096,16641,0
6097,16642,0
6098,16643,1
6099,16644,1
6100,16645,1
6101,16646,0
6102,16647,1
6103,16648,1
6104,16649,1
6105,16650,1
6106,16651,0
6107,16652,0
6108,16653,1
6109,16654,1
6110,16655,1
6111,16656,0
6112,16657,1
6113,16658,0
6114,16659,1
6115,16660,1
6116,16661,1
6117,16662,0
6118,16663,0
6119,16664,0
6120,16665,0
6121,16666,1
6122,16667,1
6123,16668,1
6124,16669,0
6125,16670,0
6126,16671,0
6127,16672,0
6128,16673,0
6129,16674,0
6130,16675,0
6131,16676,1
6132,16677,1
6133,16678,0
6134,16679,0
6135,16680,0
6136,16681,1
6137,16682,0
6138,16683,1
6139,16684,1
6140,16685,1
6141,16686,1
6142,16687,0
6143,16688,1
6144,16689,1
6145,16690,0
6146,16691,0
6147,16692,0
6148,16693,0
6149,16694,1
6150,16695,1
6151,16696,0
6152,16697,1
6153,16698,0
6154,16699,0
6155,16700,0
6156,16701,0
6157,16702,0
6158,16703,1
6159,16704,0
6160,16705,1
6161,16706,1
6162,16707,1
6163,16708,0
6164,16709,0
6165,16710,1
6166,16711,1
6167,16712,0
6168,16713,1
6169,16714,1
6170,16715,0
6171,16716,1
6172,16717,1
6173,16718,0
6174,16719,1
6175,16720,0
6176,16721,0
6177,16722,0
6178,16723,1
6179,16724,1
6180,16725,1
6181,16726,0
6182,16727,0
6183,16728,1
6184,16729,1
6185,16730,1
6186,16731,0
6187,16732,1
6188,16733,0
6189,16734,1
6190,16735,0
6191,16736,0
6192,16737,0
6193,16738,0
6194,16739,1
6195,16740,1
6196,16741,1
6197,16742,1
6198,16743,0
6199,16744,1
6200,16745,0
6201,16746,1
6202,16747,1
6203,16748,0
6204,16749,1
6205,16750,0
6206,16751,0
6207,16752,1
6208,16753,1
6209,16754,1
6210,16755,0
6211,16756,1
6212,16757,1
6213,16758,0
6214,16759,0
6215,16760,1
6216,16761,0
6217,16762,0
6218,16763,0
6219,16764,0
6220,16765,0
6221,16766,1
6222,16767,0
6223,16768,0
6224,16769,1
6225,16770,1
6226,16771,0
6227,16772,0
6228,16773,0
6229,16774,1
6230,16775,1
6231,16776,0
6232,16777,0
6233,16778,0
6234,16779,1
6235,16780,0
6236,16781,1
6237,16782,0
6238,16783,1
6239,16784,1
6240,16785,1
6241,16786,0
6242,16787,1
6243,16788,1
6244,16789,1
6245,16790,0
6246,16791,1
6247,16792,1
6248,16793,1
6249,16794,1
6250,16795,1
6251,16796,0
6252,16797,0
6253,16798,1
6254,16799,0
6255,16800,0
6256,16801,1
6257,16802,0
6258,16803,0
6259,16804,0
6260,16805,0
6261,16806,1
6262,16807,0
6263,16808,0
6264,16809,0
6265,16810,0
6266,16811,0
6267,16812,0
6268,16813,0
6269,16814,1
6270,16815,0
6271,16816,1
6272,16817,0
6273,16818,1
6274,16819,0
6275,16820,0
6276,16821,1
6277,16822,1
6278,16823,0
6279,16824,0
6280,16825,0
6281,16826,0
6282,16827,1
6283,16828,1
6284,16829,0
6285,16830,1
6286,16831,0
6287,16832,1
6288,16833,1
6289,16834,0
6290,16835,1
6291,16836,0
6292,16837,0
6293,16838,1
6294,16839,0
6295,16840,1
6296,16841,1
6297,16842,1
6298,16843,1
6299,16844,1
6300,16845,0
6301,16846,0
6302,16847,0
6303,16848,0
6304,16849,0
6305,16850,1
6306,16851,1
6307,16852,1
6308,16853,0
6309,16854,0
6310,16855,0
6311,16856,0
6312,16857,1
6313,16858,1
6314,16859,1
6315,16860,1
6316,16861,0
6317,16862,1
6318,16863,0
6319,16864,1
6320,16865,0
6321,16866,0
6322,16867,1
6323,16868,1
6324,16869,1
6325,16870,1
6326,16871,1
6327,16872,0
6328,16873,0
6329,16874,0
6330,16875,0
6331,16876,0
6332,16877,0
6333,16878,0
6334,16879,0
6335,16880,0
6336,16881,1
6337,16882,0
6338,16883,1
6339,16884,0
6340,16885,0
6341,16886,0
6342,16887,0
6343,16888,0
6344,16889,1
6345,16890,0
6346,16891,1
6347,16892,1
6348,16893,0
6349,16894,0
6350,16895,1
6351,16896,0
6352,16897,0
6353,16898,1
6354,16899,1
6355,16900,0
6356,16901,0
6357,16902,1
6358,16903,0
6359,16904,0
6360,16905,1
6361,16906,1
6362,16907,0
6363,16908,0
6364,16909,0
6365,16910,1
6366,16911,0
6367,16912,0
6368,16913,0
6369,16914,1
6370,16915,1
6371,16916,1
6372,16917,1
6373,16918,1
6374,16919,1
6375,16920,0
6376,16921,0
6377,16922,0
6378,16923,1
6379,16924,0
6380,16925,1
6381,16926,1
6382,16927,1
6383,16928,0
6384,16929,0
6385,16930,0
6386,16931,1
6387,16932,1
6388,16933,0
6389,16934,1
6390,16935,0
6391,16936,1
6392,16937,1
6393,16938,1
6394,16939,1
6395,16940,1
6396,16941,0
6397,16942,1
6398,16943,1
6399,16944,1
6400,16945,0
6401,16946,0
6402,16947,0
6403,16948,0
6404,16949,0
6405,16950,1
6406,16951,1
6407,16952,0
6408,16953,1
6409,16954,0
6410,16955,0
6411,16956,0
6412,16957,1
6413,16958,1
6414,16959,0
6415,16960,0
6416,16961,0
6417,16962,1
6418,16963,1
6419,16964,0
6420,16965,0
6421,16966,1
6422,16967,0
6423,16968,0
6424,16969,0
6425,16970,1
6426,16971,0
6427,16972,0
6428,16973,1
6429,16974,0
6430,16975,1
6431,16976,1
6432,16977,0
6433,16978,0
6434,16979,1
6435,16980,1
6436,16981,0
6437,16982,1
6438,16983,0
6439,16984,0
6440,16985,0
6441,16986,1
6442,16987,0
6443,16988,1
6444,16989,0
6445,16990,0
6446,16991,0
6447,16992,1
6448,16993,0
6449,16994,0
6450,16995,0
6451,16996,1
6452,16997,1
6453,16998,1
6454,16999,0
6455,17000,1
6456,17001,0
6457,17002,0
6458,17003,0
6459,17004,1
6460,17005,1
6461,17006,0
6462,17007,0
6463,17008,1
6464,17009,1
6465,17010,0
6466,17011,0
6467,17012,0
6468,17013,1
6469,17014,0
6470,17015,0
6471,17016,0
6472,17017,1
6473,17018,0
6474,17019,1
6475,17020,1
6476,17021,0
6477,17022,1
6478,17023,1
6479,17024,1
6480,17025,1
6481,17026,0
6482,17027,0
6483,17028,1
6484,17029,1
6485,17030,1
6486,17031,0
6487,17032,0
6488,17033,1
6489,17034,0
6490,17035,0
6491,17036,0
6492,17037,1
6493,17038,0
6494,17039,1
6495,17040,0
6496,17041,1
6497,17042,0
6498,17043,0
6499,17044,1
6500,17045,1
6501,17046,1
6502,17047,1
6503,17048,1
6504,17049,1
6505,17050,1
6506,17051,1
6507,17052,1
6508,17053,1
6509,17054,0
6510,17055,1
6511,17056,1
6512,17057,1
6513,17058,1
6514,17059,0
6515,17060,0
6516,17061,0
6517,17062,0
6518,17063,1
6519,17064,1
6520,17065,0
6521,17066,0
6522,17067,0
6523,17068,0
6524,17069,0
6525,17070,1
6526,17071,0
6527,17072,0
6528,17073,0
6529,17074,0
6530,17075,0
6531,17076,1
6532,17077,1
6533,17078,1
6534,17079,1
6535,17080,0
6536,17081,1
6537,17082,1
6538,17083,1
6539,17084,0
6540,17085,0
6541,17086,0
6542,17087,1
6543,17088,0
6544,17089,1
6545,17090,1
6546,17091,0
6547,17092,0
6548,17093,0
6549,17094,0
6550,17095,1
6551,17096,1
6552,17097,0
6553,17098,1
6554,17099,1
6555,17100,1
6556,17101,1
6557,17102,1
6558,17103,1
6559,17104,0
6560,17105,1
6561,17106,0
6562,17107,1
6563,17108,1
6564,17109,1
6565,17110,0
6566,17111,0
6567,17112,1
6568,17113,0
6569,17114,1
6570,17115,0
6571,17116,0
6572,17117,1
6573,17118,1
6574,17119,1
6575,17120,0
6576,17121,1
6577,17122,1
6578,17123,0
6579,17124,0
6580,17125,0
6581,17126,0
6582,17127,0
6583,17128,1
6584,17129,1
6585,17130,0
6586,17131,1
6587,17132,0
6588,17133,1
6589,17134,1
6590,17135,1
6591,17136,1
6592,17137,0
6593,17138,1
6594,17139,1
6595,17140,0
6596,17141,0
6597,17142,1
6598,17143,1
6599,17144,1
6600,17145,0
6601,17146,0
6602,17147,0
6603,17148,1
6604,17149,0
6605,17150,0
6606,17151,1
6607,17152,1
6608,17153,1
6609,17154,0
6610,17155,0
6611,17156,0
6612,17157,0
6613,17158,0
6614,17159,0
6615,17160,0
6616,17161,1
6617,17162,1
6618,17163,1
6619,17164,0
6620,17165,1
6621,17166,1
6622,17167,1
6623,17168,1
6624,17169,1
6625,17170,0
6626,17171,1
6627,17172,0
6628,17173,0
6629,17174,1
6630,17175,0
6631,17176,0
6632,17177,0
6633,17178,1
6634,17179,1
6635,17180,1
6636,17181,1
6637,17182,0
6638,17183,1
6639,17184,0
6640,17185,1
6641,17186,0
6642,17187,1
6643,17188,1
6644,17189,1
6645,17190,0
6646,17191,1
6647,17192,0
6648,17193,1
6649,17194,0
6650,17195,1
6651,17196,1
6652,17197,0
6653,17198,0
6654,17199,1
6655,17200,1
6656,17201,1
6657,17202,1
6658,17203,1
6659,17204,1
6660,17205,0
6661,17206,1
6662,17207,1
6663,17208,0
6664,17209,0
6665,17210,0
6666,17211,0
6667,17212,0
6668,17213,0
6669,17214,0
6670,17215,1
6671,17216,0
6672,17217,1
6673,17218,0
6674,17219,0
6675,17220,1
6676,17221,1
6677,17222,0
6678,17223,1
6679,17224,1
6680,17225,1
6681,17226,1
6682,17227,1
6683,17228,1
6684,17229,0
6685,17230,0
6686,17231,0
6687,17232,0
6688,17233,1
6689,17234,1
6690,17235,1
6691,17236,0
6692,17237,0
6693,17238,0
6694,17239,1
6695,17240,0
6696,17241,1
6697,17242,0
6698,17243,1
6699,17244,1
6700,17245,0
6701,17246,0
6702,17247,0
6703,17248,0
6704,17249,0
6705,17250,1
6706,17251,0
6707,17252,1
6708,17253,0
6709,17254,1
6710,17255,1
6711,17256,1
6712,17257,1
6713,17258,0
6714,17259,0
6715,17260,1
6716,17261,1
6717,17262,0
6718,17263,0
6719,17264,0
6720,17265,0
6721,17266,0
6722,17267,0
6723,17268,1
6724,17269,0
6725,17270,1
6726,17271,0
6727,17272,1
6728,17273,0
6729,17274,0
6730,17275,0
6731,17276,1
6732,17277,0
6733,17278,1
6734,17279,1
6735,17280,0
6736,17281,0
6737,17282,0
6738,17283,0
6739,17284,1
6740,17285,1
6741,17286,1
6742,17287,0
6743,17288,0
6744,17289,1
6745,17290,1
6746,17291,1
6747,17292,0
6748,17293,0
6749,17294,1
6750,17295,0
6751,17296,0
6752,17297,0
6753,17298,1
6754,17299,1
6755,17300,0
6756,17301,0
6757,17302,1
6758,17303,1
6759,17304,0
6760,17305,1
6761,17306,1
6762,17307,0
6763,17308,1
6764,17309,1
6765,17310,0
6766,17311,0
6767,17312,1
6768,17313,1
6769,17314,0
6770,17315,0
6771,17316,0
6772,17317,0
6773,17318,0
6774,17319,1
6775,17320,1
6776,17321,1
6777,17322,1
6778,17323,0
6779,17324,0
6780,17325,1
6781,17326,1
6782,17327,1
6783,17328,1
6784,17329,0
6785,17330,0
6786,17331,1
6787,17332,1
6788,17333,0
6789,17334,0
6790,17335,1
6791,17336,1
6792,17337,1
6793,17338,1
6794,17339,1
6795,17340,1
6796,17341,0
6797,17342,1
6798,17343,1
6799,17344,1
6800,17345,1
6801,17346,1
6802,17347,1
6803,17348,1
6804,17349,0
6805,17350,1
6806,17351,1
6807,17352,0
6808,17353,0
6809,17354,0
6810,17355,1
6811,17356,1
6812,17357,0
6813,17358,1
6814,17359,1
6815,17360,1
6816,17361,1
6817,17362,1
6818,17363,0
6819,17364,1
6820,17365,1
6821,17366,0
6822,17367,0
6823,17368,0
6824,17369,1
6825,17370,1
6826,17371,0
6827,17372,1
6828,17373,1
6829,17374,1
6830,17375,1
6831,17376,0
6832,17377,0
6833,17378,1
6834,17379,0
6835,17380,1
6836,17381,0
6837,17382,1
6838,17383,1
6839,17384,0
6840,17385,0
6841,17386,0
6842,17387,0
6843,17388,1
6844,17389,1
6845,17390,0
6846,17391,0
6847,17392,0
6848,17393,0
6849,17394,0
6850,17395,1
6851,17396,1
6852,17397,0
6853,17398,1
6854,17399,0
6855,17400,1
6856,17401,1
6857,17402,1
6858,17403,1
6859,17404,1
6860,17405,1
6861,17406,0
6862,17407,1
6863,17408,1
6864,17409,0
6865,17410,0
6866,17411,0
6867,17412,1
6868,17413,1
6869,17414,1
6870,17415,1
6871,17416,0
6872,17417,0
6873,17418,1
6874,17419,0
6875,17420,0
6876,17421,0
6877,17422,1
6878,17423,1
6879,17424,1
6880,17425,1
6881,17426,1
6882,17427,1
6883,17428,1
6884,17429,0
6885,17430,1
6886,17431,1
6887,17432,0
6888,17433,1
6889,17434,1
6890,17435,0
6891,17436,1
6892,17437,0
6893,17438,0
6894,17439,0
6895,17440,0
6896,17441,1
6897,17442,1
6898,17443,1
6899,17444,1
6900,17445,1
6901,17446,1
6902,17447,0
6903,17448,1
6904,17449,0
6905,17450,0
6906,17451,0
6907,17452,1
6908,17453,0
6909,17454,0
6910,17455,0
6911,17456,0
6912,17457,1
6913,17458,0
6914,17459,1
6915,17460,0
6916,17461,0
6917,17462,0
6918,17463,1
6919,17464,0
6920,17465,0
6921,17466,1
6922,17467,0
6923,17468,1
6924,17469,1
6925,17470,1
6926,17471,0
6927,17472,0
6928,17473,0
6929,17474,0
6930,17475,1
6931,17476,1
6932,17477,0
6933,17478,0
6934,17479,0
6935,17480,0
6936,17481,1
6937,17482,1
6938,17483,1
6939,17484,1
6940,17485,0
6941,17486,1
6942,17487,1
6943,17488,1
6944,17489,1
6945,17490,1
6946,17491,1
6947,17492,0
6948,17493,1
6949,17494,1
6950,17495,0
6951,17496,0
6952,17497,1
6953,17498,0
6954,17499,1
6955,17500,0
6956,17501,0
6957,17502,1
6958,17503,0
6959,17504,1
6960,17505,1
6961,17506,1
6962,17507,1
6963,17508,1
6964,17509,0
6965,17510,1
6966,17511,0
6967,17512,0
6968,17513,0
6969,17514,0
6970,17515,1
6971,17516,0
6972,17517,1
6973,17518,0
6974,17519,0
6975,17520,1
6976,17521,1
6977,17522,1
6978,17523,1
6979,17524,1
6980,17525,0
6981,17526,1
6982,17527,1
6983,17528,0
6984,17529,0
6985,17530,1
6986,17531,0
6987,17532,0
6988,17533,1
6989,17534,1
6990,17535,1
6991,17536,0
6992,17537,0
6993,17538,0
6994,17539,0
6995,17540,0
6996,17541,1
6997,17542,1
6998,17543,0
6999,17544,1
7000,17545,0
7001,17546,0
7002,17547,1
7003,17548,1
7004,17549,0
7005,17550,0
7006,17551,1
7007,17552,0
7008,17553,0
7009,17554,1
7010,17555,1
7011,17556,1
7012,17557,1
7013,17558,1
7014,17559,0
7015,17560,0
7016,17561,1
7017,17562,1
7018,17563,0
7019,17564,1
7020,17565,0
7021,17566,1
7022,17567,0
7023,17568,1
7024,17569,1
7025,17570,0
7026,17571,1
7027,17572,1
7028,17573,1
7029,17574,1
7030,17575,1
7031,17576,0
7032,17577,0
7033,17578,1
7034,17579,0
7035,17580,0
7036,17581,1
7037,17582,0
7038,17583,0
7039,17584,0
7040,17585,1
7041,17586,0
7042,17587,1
7043,17588,1
7044,17589,1
7045,17590,1
7046,17591,0
7047,17592,0
7048,17593,1
7049,17594,0
7050,17595,0
7051,17596,1
7052,17597,0
7053,17598,1
7054,17599,0
7055,17600,0
7056,17601,1
7057,17602,0
7058,17603,1
7059,17604,0
7060,17605,0
7061,17606,1
7062,17607,0
7063,17608,1
7064,17609,1
7065,17610,0
7066,17611,0
7067,17612,0
7068,17613,0
7069,17614,1
7070,17615,1
7071,17616,0
7072,17617,1
7073,17618,0
7074,17619,0
7075,17620,0
7076,17621,1
7077,17622,1
7078,17623,1
7079,17624,0
7080,17625,0
7081,17626,0
7082,17627,0
7083,17628,1
7084,17629,0
7085,17630,0
7086,17631,0
7087,17632,1
7088,17633,0
7089,17634,1
7090,17635,1
7091,17636,1
7092,17637,0
7093,17638,1
7094,17639,0
7095,17640,1
7096,17641,1
7097,17642,1
7098,17643,0
7099,17644,0
7100,17645,1
7101,17646,0
7102,17647,0
7103,17648,0
7104,17649,0
7105,17650,1
7106,17651,0
7107,17652,1
7108,17653,0
7109,17654,0
7110,17655,1
7111,17656,0
7112,17657,0
7113,17658,0
7114,17659,0
7115,17660,0
7116,17661,1
7117,17662,0
7118,17663,0
7119,17664,1
